label,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4,lx5,ly5,lx6,ly6,lx7,ly7,lx8,ly8,lx9,ly9,lx10,ly10,lx11,ly11,lx12,ly12,lx13,ly13,lx14,ly14,lx15,ly15,lx16,ly16,lx17,ly17,lx18,ly18,lx19,ly19,lx20,ly20,rx0,ry0,rx1,ry1,rx2,ry2,rx3,ry3,rx4,ry4,rx5,ry5,rx6,ry6,rx7,ry7,rx8,ry8,rx9,ry9,rx10,ry10,rx11,ry11,rx12,ry12,rx13,ry13,rx14,ry14,rx15,ry15,rx16,ry16,rx17,ry17,rx18,ry18,rx19,ry19,rx20,ry20
W,0.574425042,0.611792803,0.526479781,0.558251441,0.476197153,0.518490076,0.440328568,0.499951154,0.408664048,0.490771085,0.46351403,0.508200169,0.415419698,0.471840471,0.381114125,0.454686642,0.350541949,0.438289851,0.46198988,0.53454721,0.411355615,0.495088667,0.375097334,0.471307039,0.342110395,0.447856069,0.465824604,0.573662817,0.421445012,0.54793644,0.399011731,0.537836552,0.379048616,0.523741543,0.474696934,0.621289432,0.454403162,0.614657223,0.448487252,0.602851391,0.443063676,0.587492645,0.28721422,0.640201867,0.321503282,0.58185482,0.362387955,0.544171214,0.395036131,0.533723176,0.419799954,0.534667969,0.38127774,0.510970473,0.439406216,0.452673942,0.477549434,0.414698362,0.504502654,0.384140402,0.387029201,0.529094875,0.446648479,0.479695618,0.483331412,0.442361653,0.509891927,0.409157366,0.392068654,0.563514829,0.444317609,0.515444219,0.478878468,0.473192841,0.503525853,0.43867439,0.395971805,0.609657764,0.442376971,0.595766604,0.473006904,0.582735121,0.499143273,0.571096063
W,0.573952436,0.608474314,0.532913446,0.558777153,0.484764785,0.524028242,0.448747516,0.509156287,0.417802811,0.505424023,0.465575278,0.517713189,0.41774413,0.480742961,0.384457916,0.459710479,0.355499476,0.440377444,0.463275194,0.545547664,0.415270001,0.506177962,0.381904572,0.483230293,0.350264043,0.459460855,0.467496067,0.584145844,0.42355153,0.557763159,0.402420819,0.545543849,0.383610189,0.529769123,0.477239013,0.629821122,0.456311643,0.615730941,0.453219205,0.601134539,0.44940272,0.58496666,0.283138335,0.640022755,0.318462938,0.584306657,0.360811383,0.545348763,0.394488722,0.538291454,0.420327574,0.542832196,0.378049999,0.51386869,0.433947027,0.4632442,0.469410121,0.426820099,0.494076163,0.395417392,0.382467687,0.527881145,0.441787928,0.472545475,0.479573548,0.427003831,0.508238733,0.385730207,0.3870987,0.560453594,0.441065669,0.510907292,0.477317244,0.470907748,0.503480077,0.437767088,0.391724735,0.606811464,0.439507335,0.593983531,0.47056812,0.582560122,0.497359514,0.572691798
W,0.572781622,0.612140954,0.535649598,0.564830184,0.484692723,0.529400766,0.446303666,0.525198102,0.416487962,0.534879327,0.467409611,0.517097473,0.424284458,0.504492521,0.393391192,0.494270712,0.367827773,0.481167376,0.462529451,0.541987479,0.416136593,0.52411139,0.383805305,0.510409772,0.354145318,0.492753983,0.461409181,0.575093031,0.41626513,0.559251308,0.391557276,0.554240048,0.370081842,0.54603231,0.461923778,0.615295887,0.424908251,0.605642438,0.40698576,0.601705849,0.390946537,0.597936094,0.281251609,0.639317453,0.317489982,0.585756421,0.360153139,0.54939276,0.39572525,0.542717636,0.421310395,0.54665339,0.377704322,0.517514348,0.432409197,0.472533137,0.465851486,0.437643647,0.489796698,0.406188369,0.381417781,0.533867598,0.438794702,0.477035254,0.476609826,0.4309389,0.506478548,0.388026178,0.384548932,0.568220675,0.437288761,0.520672262,0.474406004,0.483913273,0.502050161,0.451604515,0.387432903,0.615933478,0.432017535,0.603386998,0.462099046,0.59393996,0.488745153,0.58517009
W,0.581338525,0.604456365,0.520693243,0.584878862,0.465382695,0.558799148,0.428293049,0.550198972,0.396885365,0.545809448,0.462010354,0.498232394,0.404765725,0.473396122,0.364526778,0.458750665,0.332452536,0.445794523,0.467441827,0.514299154,0.407964945,0.487919599,0.366786867,0.477045923,0.333057165,0.467323691,0.474415272,0.54892832,0.417637497,0.532507598,0.383563459,0.524206817,0.356440365,0.511817038,0.480590403,0.601223469,0.444122523,0.606057405,0.430670559,0.603216648,0.421905428,0.595574617,0.276142895,0.641260564,0.312825799,0.585543573,0.356352985,0.546846092,0.391546041,0.53981024,0.417688459,0.543106198,0.369821697,0.51776588,0.425225496,0.474843621,0.460452169,0.442618161,0.486110657,0.414216816,0.374937326,0.53388387,0.432971328,0.476989239,0.473462015,0.430763066,0.50607717,0.387346983,0.379553378,0.567520738,0.433075428,0.523341775,0.470588237,0.489501059,0.498109788,0.459181517,0.383774787,0.614822745,0.427972555,0.604993343,0.458377212,0.596982479,0.484694809,0.588950992
W,0.578677416,0.602999687,0.515764296,0.609746814,0.463922888,0.589383781,0.432548076,0.578065693,0.405319452,0.570671856,0.460187018,0.506116927,0.406109273,0.476510346,0.366498709,0.459275007,0.334658623,0.445520759,0.466724932,0.511986077,0.412619948,0.479231745,0.369467318,0.466808587,0.334950268,0.457762659,0.474138051,0.536124885,0.41966486,0.505772948,0.379913837,0.493491501,0.348619372,0.481047571,0.479947627,0.578827262,0.44567588,0.578425765,0.427722782,0.577019334,0.415454805,0.572370052,0.274832606,0.634194791,0.310251176,0.582173824,0.353142291,0.546685517,0.389188051,0.537275076,0.416795373,0.53509593,0.371680617,0.514938951,0.428794414,0.476638377,0.461733699,0.449525684,0.486027211,0.422865331,0.375328809,0.53071475,0.435309708,0.474429309,0.476287305,0.428080499,0.509172916,0.384015918,0.377901942,0.564098895,0.433549821,0.519999862,0.472864747,0.485622138,0.501979351,0.454488248,0.380480349,0.61160934,0.427389055,0.600916922,0.459024042,0.590733528,0.486387044,0.579695225
W,0.576331973,0.607084394,0.530234754,0.591275096,0.485000938,0.566529512,0.453762531,0.559245169,0.425976902,0.556870759,0.46128279,0.505268216,0.408128172,0.472361803,0.368192613,0.452558368,0.335101038,0.436464369,0.459673226,0.519498229,0.405642778,0.486897171,0.365194321,0.468852103,0.33187449,0.452719986,0.460754275,0.546695769,0.409773469,0.513085783,0.372861356,0.494612038,0.343118548,0.476912439,0.462391555,0.587750196,0.427773029,0.571066141,0.406592309,0.560049474,0.389163435,0.549200535,0.282699168,0.623516619,0.321315169,0.570096374,0.36471656,0.53436631,0.40059939,0.526410341,0.427071184,0.530569375,0.37641871,0.507574797,0.427187711,0.475794852,0.445529044,0.461463243,0.457522333,0.443683267,0.380616575,0.524208784,0.439585686,0.469182968,0.478616059,0.424847811,0.509657681,0.382517397,0.38287726,0.558934093,0.438391805,0.517027259,0.476059884,0.484514534,0.50417316,0.454175681,0.384041309,0.60758096,0.428528428,0.59514606,0.458420277,0.582598329,0.48432523,0.568913579
W,0.580332994,0.600788414,0.531164169,0.562866271,0.478521883,0.533868909,0.437682182,0.529438555,0.403361142,0.52828598,0.468899697,0.49793753,0.411837876,0.469366193,0.372667253,0.452253163,0.339987516,0.437969387,0.470297277,0.518159211,0.411603183,0.485139847,0.371555567,0.468197674,0.337296218,0.452600837,0.475349665,0.554744661,0.417072684,0.523629427,0.383770704,0.505954087,0.355848968,0.487142026,0.481925964,0.605862319,0.450108767,0.598627508,0.433645278,0.589972198,0.419316232,0.578755379,0.282256395,0.621964872,0.322658718,0.565897167,0.365031719,0.5299806,0.400001526,0.520172894,0.42776376,0.519483805,0.377851635,0.503025293,0.433258802,0.460695565,0.466461122,0.428777695,0.490867674,0.399948657,0.380401462,0.52018255,0.438075095,0.465299517,0.478069782,0.420954764,0.510257423,0.380126476,0.3817783,0.555086851,0.436228931,0.512514234,0.473154664,0.479000747,0.500128388,0.448538721,0.382822454,0.604033351,0.427573651,0.592191577,0.457883596,0.579510808,0.483686328,0.565713286
W,0.571877956,0.603647947,0.527949274,0.620375276,0.482292861,0.60897851,0.451099753,0.60048455,0.42426917,0.594103694,0.455096751,0.526817322,0.40678522,0.503624022,0.370503098,0.48761332,0.34014675,0.472861111,0.455188841,0.526951075,0.402173251,0.501546681,0.364166647,0.485824525,0.331627905,0.469874203,0.45656392,0.538394868,0.405968249,0.513724566,0.369750261,0.502393365,0.339926124,0.489905626,0.457881004,0.563083053,0.41798842,0.548837245,0.393261015,0.541209996,0.372555524,0.532524645,0.27345109,0.628219068,0.319007367,0.57622689,0.367339611,0.543385684,0.404357255,0.53333652,0.431429744,0.529357731,0.37338531,0.520608306,0.425021201,0.480670273,0.457617044,0.451171786,0.482289374,0.427189708,0.376202762,0.538533211,0.430664599,0.48124072,0.470308423,0.439294487,0.502164662,0.401394665,0.377367228,0.572333932,0.426635355,0.530762374,0.462387651,0.50194484,0.48933512,0.474838018,0.377152085,0.618094862,0.417383909,0.60499382,0.445321918,0.594274044,0.468657613,0.581933856
W,0.568667829,0.612635255,0.524584293,0.620548546,0.476972938,0.607205331,0.444128245,0.600279331,0.415190369,0.593985856,0.452487916,0.54032445,0.402787328,0.515006602,0.366285026,0.493739784,0.336496472,0.474981308,0.451817065,0.541507244,0.397173554,0.513120353,0.357630014,0.491248637,0.323538542,0.470495909,0.452548027,0.553957045,0.401367068,0.526262522,0.363028884,0.51007539,0.330934674,0.495067239,0.453819364,0.579151869,0.41343379,0.56092,0.38685149,0.548832536,0.363879323,0.537892282,0.263758898,0.63652122,0.311998606,0.585605085,0.361871749,0.557344854,0.398616165,0.550415814,0.425152034,0.547441721,0.364708245,0.53207916,0.418155462,0.486958325,0.454433203,0.45522964,0.481922925,0.43046391,0.366812289,0.548402488,0.423516572,0.495392978,0.465009302,0.457615525,0.498574734,0.424313307,0.367469549,0.581993163,0.420027971,0.539778411,0.457023144,0.512424469,0.484891772,0.488703221,0.36694479,0.628376424,0.405713528,0.616187811,0.43371892,0.608848095,0.457857013,0.601863265
W,0.560682833,0.619952261,0.522732377,0.61376518,0.480385005,0.602880061,0.451837689,0.608383298,0.426888585,0.612483621,0.447823942,0.549206614,0.394182354,0.526646495,0.355142921,0.509579897,0.323756099,0.496248066,0.44474569,0.563898742,0.386550933,0.538362324,0.345968485,0.519447327,0.312151641,0.502523243,0.444641411,0.590012848,0.389499456,0.567676425,0.350325227,0.552999258,0.318119466,0.539241433,0.446255177,0.628403544,0.404222548,0.618538201,0.377436757,0.610742688,0.355211526,0.605063498,0.250703156,0.648671508,0.300628066,0.611851037,0.353188545,0.593085527,0.392320365,0.595265627,0.421875507,0.597530425,0.357377708,0.562792063,0.410854548,0.530062616,0.444906712,0.503305256,0.470755994,0.480203748,0.356658489,0.577261925,0.411895663,0.529042482,0.453555197,0.493990362,0.487281561,0.461659253,0.353845417,0.609708965,0.407240927,0.574569285,0.443124473,0.552997887,0.470797241,0.531163931,0.350320816,0.656484902,0.389447927,0.648915768,0.417912036,0.642954051,0.442630231,0.635841131
W,0.553284049,0.606330156,0.508261681,0.583734751,0.458433211,0.568500996,0.424719363,0.568546057,0.396861881,0.574575961,0.437392533,0.551835656,0.381533563,0.530329049,0.342483371,0.511939764,0.311320364,0.491979897,0.43998751,0.575121105,0.381347954,0.560230732,0.342222571,0.542908788,0.308908939,0.523161411,0.448527873,0.608214796,0.396313637,0.608737171,0.366190493,0.611644089,0.34158051,0.608450532,0.460649371,0.648897827,0.423302591,0.655290365,0.405425608,0.654468536,0.391135186,0.651885092,0.23707065,0.652603865,0.291651338,0.608270288,0.340395749,0.579800367,0.374857903,0.565349996,0.402475893,0.557638884,0.348499626,0.563763022,0.397831708,0.51636517,0.429084718,0.479987562,0.45217374,0.449628979,0.347641379,0.584502399,0.400386065,0.535801291,0.436894476,0.496645391,0.466771007,0.460199118,0.343341321,0.621048212,0.394137502,0.585821986,0.427678287,0.556409657,0.45336321,0.526732624,0.33625412,0.668499589,0.376021087,0.66080308,0.403083295,0.653617084,0.426184654,0.645652592
W,0.549790382,0.596159697,0.511913955,0.608022571,0.466092736,0.606371999,0.436225325,0.604433239,0.4150455,0.600436389,0.447769463,0.569871008,0.399196774,0.551745296,0.366160095,0.53800869,0.339851528,0.525928319,0.447083384,0.569348693,0.393050045,0.545314193,0.355278105,0.529278338,0.32143122,0.511630237,0.447173536,0.576243639,0.394512594,0.561200976,0.362046301,0.553616047,0.335362405,0.543145478,0.448274642,0.59009397,0.407301039,0.583850563,0.384887069,0.582329214,0.366929889,0.579438806,0.241565436,0.627562046,0.299771935,0.583743632,0.351092428,0.558127165,0.388536513,0.53755945,0.417563975,0.52020371,0.36113587,0.541824162,0.405187428,0.497483194,0.432959318,0.46269834,0.454579681,0.433500022,0.356772125,0.563229203,0.403365463,0.514466882,0.434798747,0.47588861,0.45927164,0.440850943,0.348056972,0.598142445,0.390964985,0.562417448,0.408229053,0.534552872,0.417613119,0.506694376,0.336004823,0.64081651,0.373779565,0.635371625,0.397401839,0.627455592,0.416103661,0.615642488
W,0.545985341,0.566806495,0.523071826,0.538425028,0.483860254,0.524168968,0.456080794,0.518025577,0.442238331,0.510819495,0.459788352,0.547722995,0.43024233,0.572670579,0.43252176,0.580810308,0.440001726,0.574147224,0.466747582,0.574023545,0.43780157,0.600388169,0.444946945,0.606205642,0.455361187,0.597379267,0.477844983,0.599613488,0.451133668,0.623568892,0.458728313,0.628435373,0.470131248,0.620264649,0.491776764,0.623560369,0.470059365,0.641057491,0.47584039,0.643411696,0.485112965,0.636813164,0.237854838,0.610216379,0.296415806,0.566491783,0.349542141,0.535045624,0.388643652,0.514756858,0.418183029,0.494812101,0.356725663,0.51774615,0.41234836,0.468581319,0.442437619,0.434209049,0.462317348,0.402460068,0.350955367,0.535363495,0.406151563,0.487086505,0.438856721,0.445865721,0.462348253,0.406794071,0.34210369,0.57013464,0.392817885,0.52687031,0.420026511,0.489563048,0.440065026,0.453816742,0.331644654,0.616280138,0.372265249,0.606729627,0.398229182,0.595882297,0.421247959,0.583151579
W,0.551532924,0.561172605,0.527959764,0.533256114,0.486654967,0.517166257,0.456863612,0.518564224,0.441154778,0.532469094,0.477589339,0.522656083,0.442979962,0.527726352,0.425805598,0.533454835,0.41857177,0.5325647,0.48097375,0.55091244,0.441716135,0.567507565,0.436652392,0.57662034,0.438454956,0.574301422,0.488349169,0.580996037,0.450109243,0.597806692,0.452403307,0.606421471,0.461734235,0.603276014,0.4979496,0.610219538,0.468598545,0.623372495,0.469479024,0.628187478,0.477879822,0.625643253,0.232064471,0.605363131,0.287164032,0.565473258,0.336862892,0.539391816,0.373092473,0.52489537,0.401766509,0.508478105,0.349055231,0.515245438,0.400632918,0.468849182,0.43330431,0.43209368,0.457420409,0.399734944,0.34540382,0.529477298,0.400655895,0.481647402,0.437393248,0.441416144,0.467465639,0.40342012,0.337979943,0.562202573,0.393127441,0.524411023,0.426145583,0.493462443,0.453050256,0.463997871,0.328792274,0.609196067,0.370345712,0.601424277,0.398052335,0.590505123,0.423853636,0.57790488
W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23701939,0.609706402,0.287535191,0.571661055,0.333271444,0.545010149,0.365529507,0.533797443,0.391546607,0.526640773,0.350801498,0.516178668,0.403562039,0.469251037,0.435546368,0.436859727,0.459245294,0.407738984,0.347134203,0.531997323,0.400623322,0.487813026,0.4352777,0.45054242,0.462096184,0.415838063,0.340004712,0.565067887,0.393847704,0.529316366,0.427446395,0.498324096,0.453018486,0.468684196,0.33138144,0.611709654,0.374758124,0.602316558,0.40295431,0.590500474,0.427473396,0.577837408
W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242220506,0.63716352,0.288839459,0.595271707,0.33395353,0.562162578,0.37224254,0.553242087,0.401162624,0.549714625,0.342648327,0.524112165,0.391827166,0.486050487,0.426781178,0.463202029,0.455676496,0.445712149,0.341064006,0.540054142,0.394275993,0.500843525,0.432840049,0.475272834,0.466335863,0.454764515,0.338267773,0.575075805,0.394058913,0.547947586,0.431828856,0.532682836,0.462964594,0.520603716,0.334123611,0.624915302,0.373363972,0.625842214,0.402234048,0.623327434,0.430040598,0.621343434
W,0.55758667,0.59811902,0.503958702,0.572221041,0.454735816,0.554549456,0.420188069,0.552359462,0.389758706,0.556253791,0.442709088,0.529401124,0.395024598,0.49821192,0.361013889,0.476222962,0.33330974,0.453885645,0.447417766,0.547677875,0.394598126,0.514268577,0.357729763,0.489723831,0.325316489,0.464664131,0.458602071,0.580023885,0.40802002,0.558250844,0.381398022,0.543962121,0.359636635,0.527092099,0.472786337,0.624271929,0.441806793,0.628011584,0.426602811,0.62411201,0.41231972,0.617919445,0.254332751,0.633268118,0.299918473,0.586517632,0.340093493,0.550323129,0.367573977,0.529691875,0.388717383,0.515237808,0.365634829,0.52867502,0.41399315,0.47992292,0.444773138,0.446981937,0.468075365,0.41945231,0.365422308,0.5461483,0.416839063,0.495522857,0.45064491,0.456944019,0.477310807,0.421900451,0.360070199,0.577921391,0.410047621,0.540723741,0.440865099,0.512135088,0.464370161,0.485555738,0.350387633,0.6213184,0.389736861,0.614395797,0.415780038,0.607617736,0.438257515,0.600673676
W,0.553836823,0.587799847,0.494515419,0.563910842,0.444279373,0.54038012,0.410889804,0.527246773,0.380842924,0.521398604,0.437506378,0.518374741,0.388830334,0.488831699,0.354565769,0.467079937,0.325867504,0.44255963,0.444469064,0.538960814,0.391499579,0.509779215,0.355146706,0.486356378,0.322407007,0.460675687,0.457979172,0.57483834,0.410624504,0.554298639,0.384741664,0.541319907,0.362223983,0.525089741,0.474429816,0.62433207,0.445596099,0.626295805,0.432275206,0.617046833,0.419786692,0.603366315,0.251351178,0.625078738,0.296797723,0.579994798,0.3353962,0.548935711,0.362439781,0.533965111,0.385249257,0.52657342,0.363279223,0.520150304,0.414570421,0.478458643,0.44543916,0.448443651,0.46867159,0.421988904,0.363132298,0.535663486,0.416992009,0.487991333,0.45184356,0.451491117,0.479451627,0.417696059,0.358240694,0.56771183,0.410623521,0.53274405,0.44170326,0.507790744,0.465041995,0.483632565,0.349828303,0.614464641,0.390281826,0.609232426,0.416405827,0.602038801,0.438931644,0.593346894
W,0.551629603,0.581352293,0.494905561,0.55314827,0.444938749,0.530034125,0.410009295,0.519081295,0.378968239,0.515451372,0.436708272,0.516619444,0.387564272,0.487498164,0.352443606,0.466558158,0.323277652,0.442540973,0.443462521,0.538887084,0.390441,0.513895214,0.353645384,0.492540896,0.320744812,0.468224406,0.45796746,0.574658513,0.411469996,0.562808692,0.384668171,0.552780032,0.361773849,0.539086938,0.476545006,0.622987151,0.44935137,0.623600304,0.434106797,0.614902258,0.4197945,0.602350891,0.252231419,0.623113453,0.295265943,0.578698158,0.334890246,0.547659099,0.3624475,0.533372879,0.386243403,0.529026806,0.358087718,0.519272685,0.41054374,0.475546062,0.442867041,0.445694,0.467383176,0.419240773,0.358510584,0.535926044,0.411687821,0.489128649,0.447785556,0.451693952,0.476671576,0.416017205,0.354720533,0.568243384,0.406616807,0.533014178,0.438798606,0.507878423,0.46275568,0.482934862,0.347370028,0.613739192,0.386870027,0.606108785,0.413081437,0.597799003,0.43525371,0.588570654
W,0.553140044,0.58196038,0.500746608,0.548085809,0.451590538,0.521785796,0.41920498,0.512557626,0.390484512,0.512818694,0.440388769,0.51376462,0.390709281,0.488117695,0.355310053,0.467793554,0.325889826,0.445857763,0.444246799,0.539244831,0.391195148,0.513987601,0.354468584,0.492903203,0.321167529,0.469930112,0.455100805,0.577224255,0.408235013,0.560895801,0.381903231,0.550814271,0.359011948,0.537232816,0.470236421,0.625646055,0.4414832,0.62336123,0.429324746,0.612214029,0.418719828,0.598265111,0.254703641,0.620763302,0.295339167,0.576374829,0.334221721,0.545173109,0.361315966,0.530350387,0.384387285,0.523264647,0.359548479,0.515274823,0.411358863,0.473015457,0.442841113,0.44330439,0.465576708,0.416375548,0.359747887,0.531795382,0.414800942,0.487026185,0.450229645,0.450354815,0.477949709,0.413765907,0.355850667,0.563512385,0.407788128,0.528291047,0.439020425,0.501541793,0.462543309,0.474336892,0.348388672,0.607453823,0.387443602,0.600066841,0.413218647,0.591959119,0.43526572,0.582783043
W,0.55411768,0.583881617,0.499804139,0.561944366,0.449484557,0.538436711,0.417131424,0.530038655,0.388282001,0.531612158,0.439050764,0.515699148,0.391399384,0.486938536,0.357737452,0.466885507,0.329492062,0.444896877,0.44148165,0.534089088,0.389909059,0.508321166,0.354544282,0.488625407,0.32207799,0.466024637,0.450509906,0.566674948,0.403651446,0.55361414,0.378351152,0.544731319,0.355689526,0.530673325,0.463195086,0.612051427,0.4362517,0.615690768,0.42700085,0.608934641,0.41909799,0.597513795,0.250964791,0.620549917,0.292327672,0.578141928,0.331718802,0.548302233,0.35839653,0.534905434,0.381875962,0.531161547,0.356524825,0.517030656,0.409460574,0.473567069,0.441156983,0.444419056,0.465254813,0.418287873,0.356971085,0.532357752,0.412755758,0.484973371,0.448951244,0.448394001,0.477902114,0.41285193,0.353652626,0.563900948,0.407121807,0.527486742,0.439023703,0.500996172,0.462977022,0.474375069,0.34771046,0.608596027,0.387849003,0.599621236,0.413604438,0.591475844,0.435441226,0.582540035
W,0.558297694,0.582036614,0.50223738,0.55516535,0.453485966,0.527409911,0.423959404,0.514941096,0.396746874,0.51289928,0.440158665,0.512994945,0.391839653,0.483911484,0.357831389,0.463724375,0.328784704,0.441654056,0.44261381,0.532735825,0.389493406,0.507595241,0.353567123,0.487478673,0.321007907,0.464670658,0.451172888,0.565666437,0.401974916,0.552760959,0.374283046,0.542583048,0.350550294,0.527689219,0.462976485,0.61083281,0.433613151,0.61349386,0.421069473,0.606288433,0.41069603,0.594976425,0.251937002,0.622311413,0.291768312,0.578601003,0.330142051,0.549329877,0.356802911,0.536742449,0.379776299,0.532069325,0.35523349,0.518834651,0.408116072,0.47555837,0.440050632,0.446304858,0.464067221,0.421136796,0.355985552,0.534016967,0.411527067,0.485598594,0.448836833,0.448636234,0.478583992,0.413917184,0.353265673,0.565300763,0.406323791,0.527573109,0.439234823,0.500030041,0.463489771,0.473773718,0.347888798,0.609943151,0.388069838,0.601155102,0.414084494,0.591904163,0.435854942,0.581792891
W,0.557428062,0.584050536,0.503824353,0.544610441,0.456263185,0.516949058,0.427051336,0.507867873,0.401352227,0.508242309,0.441807389,0.514537334,0.393171132,0.485716671,0.360143363,0.465937018,0.331081867,0.444268584,0.443801999,0.540909171,0.390311509,0.513655066,0.354744643,0.492298007,0.32186842,0.468404651,0.452587008,0.578465462,0.401967913,0.562902033,0.374453157,0.549947977,0.350959659,0.532668173,0.465347648,0.624627113,0.435635,0.621762991,0.424406141,0.609218836,0.414832622,0.593568444,0.252249599,0.624169469,0.295445263,0.586398125,0.334100395,0.558068514,0.361559212,0.547165453,0.385002971,0.539382041,0.358965784,0.519685507,0.410000384,0.477687716,0.441153765,0.448657125,0.464742512,0.422836065,0.358101726,0.533279777,0.413316429,0.486485571,0.449496299,0.450211406,0.479005218,0.415162742,0.353760213,0.563512027,0.407432199,0.526849926,0.440012217,0.499510288,0.465811431,0.473018885,0.347548157,0.608013928,0.385809213,0.598187327,0.411131859,0.59041357,0.434023947,0.582841396
W,0.555921793,0.584011316,0.503311932,0.548262239,0.455979586,0.52235049,0.426623315,0.515281558,0.400744885,0.519491851,0.441161454,0.515532553,0.392142147,0.487691253,0.357897878,0.467091113,0.329405516,0.444983661,0.443438709,0.5385831,0.38948375,0.511713982,0.352687985,0.489717901,0.320011258,0.465658545,0.452602029,0.573822737,0.402784824,0.557728589,0.374821126,0.544176757,0.351290226,0.526565075,0.465879142,0.619498074,0.437601328,0.619625568,0.424820036,0.610952079,0.413811386,0.598898351,0.249984026,0.62096566,0.292566717,0.580221176,0.332736224,0.551478624,0.360827804,0.539426804,0.385889947,0.534424186,0.35830155,0.519398332,0.410741806,0.480357528,0.442019582,0.452482373,0.466360658,0.427531838,0.357935607,0.532415092,0.413117051,0.485626847,0.450405002,0.44899267,0.481500834,0.413897157,0.353694648,0.562744737,0.407710403,0.528458834,0.440051138,0.50256449,0.465421706,0.477015615,0.346752137,0.607922971,0.386531055,0.599351346,0.412215948,0.590470374,0.434689999,0.58115983
W,0.548229516,0.589266181,0.499320537,0.5608235,0.452029705,0.536545932,0.421066731,0.525940299,0.393548936,0.524947762,0.433574557,0.525546849,0.386764973,0.495487183,0.353573024,0.474261642,0.326051682,0.453807563,0.435329556,0.542444408,0.384710819,0.513422966,0.349536955,0.492614567,0.318017274,0.471614122,0.443774968,0.572544754,0.397621989,0.555259109,0.369832367,0.541965961,0.346402824,0.525723755,0.457171887,0.614492238,0.431042492,0.615944505,0.420233607,0.608157098,0.411576867,0.597787857,0.254227459,0.625235438,0.295657188,0.583954394,0.337413877,0.557551563,0.368931383,0.552253127,0.392491043,0.553220451,0.357977927,0.524006784,0.40770945,0.485914707,0.43961069,0.458993196,0.464297116,0.436091542,0.359107971,0.537731469,0.41099748,0.492099971,0.447650433,0.457836628,0.477859467,0.426315963,0.356776416,0.568750858,0.405483931,0.53228718,0.438284129,0.506825924,0.463775069,0.483299166,0.351683199,0.614227295,0.386586368,0.606608748,0.409909487,0.600229561,0.430609286,0.59458977
W,0.544956982,0.606447041,0.496739507,0.575357974,0.448407382,0.554032087,0.417901903,0.551078677,0.391474485,0.557215035,0.434090316,0.538712323,0.387964368,0.509397745,0.355675757,0.487074971,0.328590512,0.465113282,0.434948415,0.558117747,0.385183871,0.529214919,0.350072205,0.506068528,0.319120616,0.482234597,0.441593587,0.589866817,0.395242065,0.572841048,0.371793658,0.565312088,0.353730083,0.553652227,0.452482969,0.632550538,0.423220843,0.6309793,0.417831212,0.625283897,0.415736526,0.618009567,0.248241022,0.631446362,0.292550564,0.590671241,0.331184596,0.562354326,0.358717203,0.549198627,0.381550252,0.543573678,0.359319657,0.534820199,0.410283864,0.494338751,0.442501962,0.467329979,0.467528582,0.444904268,0.358701646,0.550889075,0.411611378,0.505939841,0.447894633,0.471762449,0.477171302,0.440997362,0.352995813,0.583035409,0.404597431,0.550598145,0.438380063,0.525738418,0.464902103,0.501757383,0.343280166,0.629346073,0.381674945,0.624990821,0.405963272,0.617405951,0.426906973,0.60831511
W,0.553233981,0.607821047,0.501695275,0.577451825,0.456817508,0.55134505,0.429222703,0.542197824,0.403049678,0.54316026,0.439640671,0.536720634,0.392467767,0.506070733,0.359268278,0.483773947,0.331642866,0.461739421,0.440815091,0.555781782,0.38767764,0.524972618,0.352272183,0.501599193,0.321266562,0.477316767,0.448397785,0.589590907,0.399794549,0.565978587,0.374451339,0.549989045,0.354032338,0.530787826,0.459688336,0.635778368,0.430693388,0.634980381,0.423222989,0.625995636,0.418555081,0.61439395,0.248260379,0.635742664,0.292176276,0.595920146,0.333018452,0.570856571,0.363294125,0.561728835,0.387537539,0.558748305,0.360429853,0.537985981,0.413148403,0.499034405,0.44618538,0.471512139,0.471597463,0.448077261,0.360130996,0.552277625,0.415325135,0.50976187,0.45255056,0.475583732,0.483034045,0.443491071,0.355630577,0.584092855,0.4100914,0.551840246,0.444737256,0.526989162,0.472064048,0.502695382,0.347495377,0.630864263,0.388058037,0.624934316,0.41356954,0.616829991,0.436035156,0.607843339
